Speed,Altitude,Distance,Direction,Acceleration,RadarSignature,TrajectoryAngle,ObjectType,ThreatLevel
845,11346,26,Away,3,5,54,Unknown,Unknown
946,10296,83,Away,10,9,67,Fighter,Medium
1162,7700,50,Away,17,9,34,Unknown,Unknown
770,8960,46,Away,6,9,46,Fighter,Medium
1168,8448,17,Towards,9,7,61,Fighter,Critical
866,13217,67,Away,11,7,30,Fighter,Medium
1894,4812,100,Towards,17,4,47,Unknown,Unknown
169,957,76,Towards,5,6,19,Helicopter,Medium
1141,10686,81,Away,12,9,31,Fighter,Medium
131,323,48,Away,3,3,27,Drone,Unknown
1062,12590,89,Towards,12,10,66,Fighter,High
327,12992,60,Towards,9,8,23,Unknown,Unknown
150,175,62,Towards,4,2,13,Drone,Low
1020,12058,65,Away,12,8,55,Fighter,Medium
2379,592,18,Away,3,5,37,Unknown,Unknown
68,426,39,Away,4,2,24,Drone,Unknown
747,14727,14,Away,11,8,61,Fighter,Medium
2760,10799,98,Away,13,7,88,Missile,Unknown
110,5219,7,Towards,2,6,26,Unknown,Unknown
1053,13777,70,Away,12,8,48,Fighter,Medium
818,9323,38,Away,12,9,31,Fighter,Medium
1891,2742,82,Towards,19,10,86,Unknown,Unknown
190,2997,19,Towards,4,8,14,Helicopter,Medium
1711,368,80,Away,17,9,67,Unknown,Unknown
1083,10406,81,Towards,12,7,40,Fighter,High
1829,12503,66,Towards,20,2,26,Unknown,Unknown
110,434,49,Towards,3,1,1,Drone,Low
1076,11544,17,Towards,7,8,70,Fighter,Critical
2698,3165,51,Away,11,7,88,Missile,Unknown
1073,12948,68,Away,6,10,59,Fighter,Medium
925,10422,20,Away,10,9,55,Fighter,Medium
201,2965,76,Towards,5,5,26,Helicopter,Medium
263,1365,99,Towards,5,8,15,Helicopter,Medium
81,195,57,Towards,3,1,4,Drone,Low
200,2322,60,Towards,4,6,28,Helicopter,Medium
62,464,5,Away,4,3,1,Drone,Unknown
133,460,32,Away,1,2,27,Drone,Unknown
922,14034,9,Away,6,7,58,Fighter,Medium
1154,12330,77,Away,12,7,54,Fighter,Medium
202,1021,15,Away,3,6,16,Helicopter,Medium
91,205,5,Towards,1,2,9,Drone,Low
113,249,25,Away,3,2,4,Drone,Unknown
149,135,78,Away,3,1,11,Drone,Unknown
883,10059,73,Towards,10,8,41,Fighter,Medium
1489,9813,42,Away,3,4,30,Unknown,Unknown
54,318,81,Towards,2,2,6,Drone,Low
1011,6618,15,Towards,5,9,0,Unknown,Unknown
272,1283,22,Towards,3,8,20,Helicopter,Medium
683,570,57,Towards,6,2,61,Unknown,Unknown
906,13709,38,Towards,11,7,42,Fighter,Critical
1470,3064,51,Away,3,8,86,Unknown,Unknown
137,104,91,Towards,2,3,7,Drone,Low
1662,3250,93,Towards,18,5,72,Missile,High
1313,6109,92,Away,13,8,82,Missile,Unknown
1083,12858,69,Away,8,5,7,Unknown,Unknown
2066,10900,53,Away,14,7,90,Missile,Unknown
811,9430,79,Away,7,8,61,Fighter,Medium
198,1096,18,Towards,3,6,22,Helicopter,Medium
104,191,15,Towards,2,2,30,Drone,Low
263,2759,91,Away,4,7,22,Helicopter,Medium
1482,8907,33,Away,4,8,0,Unknown,Unknown
195,2898,7,Towards,2,5,30,Helicopter,Medium
1136,13659,65,Towards,6,8,45,Fighter,High
91,451,72,Towards,4,2,22,Drone,Low
2961,11640,43,Away,20,8,82,Missile,Unknown
286,2312,93,Towards,2,5,37,Helicopter,Medium
203,2226,85,Away,5,5,35,Helicopter,Medium
1077,14595,57,Away,7,8,43,Fighter,Medium
1709,6091,59,Towards,20,8,2,Unknown,Unknown
62,246,33,Towards,3,2,29,Drone,Low
763,9205,35,Towards,11,9,56,Fighter,Medium
61,319,84,Away,4,3,16,Drone,Unknown
121,180,40,Towards,4,2,26,Drone,Low
2733,11751,16,Away,14,7,89,Missile,Unknown
87,167,42,Away,2,1,11,Drone,Unknown
199,1534,30,Towards,2,7,23,Helicopter,Medium
252,2365,100,Away,3,6,38,Helicopter,Medium
2383,8728,55,Away,19,7,73,Missile,Unknown
149,424,84,Towards,2,2,4,Drone,Low
102,448,80,Away,1,3,29,Drone,Unknown
250,8976,67,Towards,2,1,7,Unknown,Unknown
128,493,43,Towards,1,3,27,Drone,Low
767,12870,18,Away,9,7,55,Fighter,Medium
656,13813,34,Away,12,4,85,Unknown,Unknown
216,2239,76,Away,5,7,21,Helicopter,Medium
1016,8103,10,Away,7,7,35,Fighter,Medium
912,9148,50,Away,9,9,30,Fighter,Medium
206,2545,63,Towards,5,5,20,Helicopter,Medium
184,2294,80,Away,2,8,38,Helicopter,Medium
1397,10211,92,Away,11,4,84,Missile,Unknown
814,11771,49,Towards,8,8,41,Fighter,Medium
1151,11383,67,Away,4,9,84,Unknown,Unknown
1950,11670,9,Away,20,1,45,Unknown,Unknown
145,253,38,Towards,1,3,13,Drone,Low
972,12271,100,Away,9,8,60,Fighter,Medium
79,135,23,Towards,1,2,17,Drone,Low
1866,7291,32,Away,12,4,87,Missile,Unknown
2492,8742,46,Away,12,7,84,Missile,Unknown
131,185,12,Towards,3,3,12,Drone,Low
822,8718,44,Away,7,7,39,Fighter,Medium
104,219,57,Towards,1,3,10,Drone,Low
157,1203,40,Away,2,7,35,Helicopter,Medium
1639,14870,15,Away,3,2,39,Unknown,Unknown
242,882,75,Away,5,7,26,Helicopter,Medium
518,11558,42,Away,7,2,39,Unknown,Unknown
2227,10915,37,Towards,14,4,73,Missile,Critical
1363,2660,36,Away,18,8,81,Missile,Unknown
410,740,49,Towards,7,4,32,Unknown,Unknown
2838,8929,85,Towards,18,6,86,Missile,High
1533,12585,42,Towards,13,9,24,Unknown,Unknown
943,10432,19,Towards,10,7,43,Fighter,Critical
104,244,82,Towards,2,3,9,Drone,Low
225,1451,14,Away,2,5,16,Helicopter,Medium
1173,11947,13,Towards,6,7,30,Fighter,Critical
78,312,40,Away,3,2,15,Drone,Unknown
712,11540,27,Towards,11,7,41,Fighter,Medium
118,132,71,Towards,3,3,1,Drone,Low
1664,3001,31,Away,12,8,71,Missile,Unknown
1008,10473,89,Towards,11,10,60,Fighter,High
111,439,78,Towards,4,1,15,Drone,Low
2034,5881,89,Away,12,6,75,Missile,Unknown
241,2013,43,Towards,2,8,35,Helicopter,Medium
2365,9569,37,Towards,13,5,89,Missile,Critical
969,10758,66,Towards,8,9,56,Fighter,High
2238,8416,72,Towards,18,10,7,Unknown,Unknown
173,1137,9,Away,2,7,40,Helicopter,Medium
291,2446,93,Towards,3,5,15,Helicopter,Medium
55,193,40,Away,3,2,8,Drone,Unknown
156,1569,93,Away,5,5,13,Helicopter,Medium
2729,10143,6,Towards,12,7,79,Missile,Critical
80,269,24,Towards,1,3,27,Drone,Low
154,1608,17,Towards,3,6,39,Helicopter,Medium
2578,2896,57,Away,13,4,80,Missile,Unknown
2696,742,9,Away,17,6,79,Missile,Unknown
1603,9395,49,Away,10,5,72,Missile,Unknown
888,8272,61,Towards,8,9,57,Fighter,Medium
73,133,71,Towards,1,1,23,Drone,Low
2215,9234,36,Towards,9,3,4,Unknown,Unknown
222,879,66,Away,5,6,26,Helicopter,Medium
1723,2751,12,Away,8,4,62,Unknown,Unknown
234,2008,48,Away,2,6,24,Helicopter,Medium
115,252,31,Towards,1,3,20,Drone,Low
294,2837,56,Towards,5,5,18,Helicopter,Medium
2889,2200,81,Towards,14,6,75,Missile,High
105,213,65,Away,3,3,2,Drone,Unknown
899,14087,81,Away,12,9,51,Fighter,Medium
234,910,62,Away,5,6,32,Helicopter,Medium
1130,9249,39,Towards,12,9,48,Fighter,Critical
243,2419,54,Away,2,5,11,Helicopter,Medium
2739,11281,28,Away,18,4,73,Missile,Unknown
144,272,68,Towards,4,2,7,Drone,Low
162,2425,24,Towards,3,5,19,Helicopter,Medium
987,8834,65,Towards,10,7,42,Fighter,High
119,226,9,Away,2,2,12,Drone,Unknown
194,958,65,Towards,4,6,34,Helicopter,Medium
105,131,17,Towards,2,1,26,Drone,Low
227,2761,17,Towards,5,5,33,Helicopter,Medium
1975,4210,79,Towards,18,6,74,Missile,High
296,1469,85,Away,3,7,17,Helicopter,Medium
241,1040,46,Away,3,8,11,Helicopter,Medium
2984,852,25,Towards,14,6,83,Missile,Critical
134,242,56,Away,3,3,17,Drone,Unknown
947,12648,57,Away,5,3,49,Unknown,Unknown
150,1886,64,Towards,5,7,21,Helicopter,Medium
1026,12836,77,Away,7,8,31,Fighter,Medium
52,232,50,Towards,3,2,4,Drone,Low
120,480,35,Away,2,3,16,Drone,Unknown
277,2421,78,Towards,2,7,12,Helicopter,Medium
764,11434,55,Towards,8,10,70,Fighter,Medium
755,11545,70,Away,7,8,60,Fighter,Medium
112,154,30,Away,1,1,17,Drone,Unknown
1982,4822,92,Away,11,8,80,Missile,Unknown
1599,12796,31,Away,4,8,74,Unknown,Unknown
1872,8146,83,Away,10,8,80,Missile,Unknown
136,122,85,Away,1,3,25,Drone,Unknown
857,10143,67,Towards,9,10,68,Fighter,Medium
267,878,74,Towards,4,6,20,Helicopter,Medium
295,509,51,Away,2,6,21,Helicopter,Medium
2026,11167,33,Away,5,6,40,Unknown,Unknown
261,1247,12,Towards,3,6,25,Helicopter,Medium
835,8623,20,Towards,11,7,61,Fighter,Medium
267,2041,45,Towards,2,7,11,Helicopter,Medium
287,2140,68,Towards,4,6,14,Helicopter,Medium
1573,1736,92,Away,14,5,88,Missile,Unknown
1049,8885,26,Towards,11,7,64,Fighter,Critical
990,9447,43,Away,10,9,65,Fighter,Medium
106,207,92,Towards,2,3,17,Drone,Low
101,217,100,Towards,1,1,30,Drone,Low
1339,4772,54,Towards,17,8,78,Missile,High
1059,10044,37,Towards,6,10,67,Fighter,Critical
852,14401,65,Towards,12,8,64,Fighter,Medium
958,1921,92,Towards,17,8,24,Unknown,Unknown
287,1602,21,Away,4,5,26,Helicopter,Medium
77,447,22,Away,2,2,22,Drone,Unknown
136,131,7,Towards,3,3,19,Drone,Low
1388,2786,14,Towards,5,6,4,Unknown,Unknown
2608,1613,57,Towards,18,6,75,Missile,High
1415,13478,81,Towards,2,4,62,Unknown,Unknown
2534,4033,68,Towards,17,7,71,Missile,High
141,262,11,Towards,1,1,4,Drone,Low
72,270,63,Away,1,3,29,Drone,Unknown
667,11719,61,Towards,6,5,7,Unknown,Unknown
1124,4990,28,Away,5,10,51,Unknown,Unknown
1515,4963,27,Towards,18,7,75,Missile,Critical
1106,9437,13,Away,8,9,63,Fighter,Medium
145,109,22,Away,1,2,27,Drone,Unknown
164,1177,6,Away,2,6,40,Helicopter,Medium
147,412,70,Towards,1,1,17,Drone,Low
790,12397,9,Away,8,8,60,Fighter,Medium
2233,5344,61,Towards,18,6,73,Missile,High
221,2662,65,Away,5,5,37,Helicopter,Medium
2155,8501,10,Towards,8,8,19,Unknown,Unknown
1025,11205,27,Away,6,10,50,Fighter,Medium
582,9534,90,Away,7,8,15,Unknown,Unknown
130,364,95,Towards,2,2,28,Drone,Low
116,209,63,Away,3,1,0,Drone,Unknown
869,8423,33,Towards,7,8,30,Fighter,Medium
2662,4701,15,Away,17,7,81,Missile,Unknown
866,8093,5,Towards,7,8,39,Fighter,Medium
1197,10902,74,Towards,6,8,68,Fighter,High
2670,3222,5,Towards,18,8,80,Missile,Critical
137,341,84,Away,1,1,21,Drone,Unknown
292,1825,11,Towards,3,8,21,Helicopter,Medium
222,1743,21,Away,3,5,23,Helicopter,Medium
1115,12332,100,Towards,9,7,39,Fighter,High
104,487,55,Away,4,2,6,Drone,Unknown
2062,7216,56,Towards,18,8,75,Missile,High
1481,3057,10,Towards,10,5,88,Missile,Critical
1165,10091,91,Away,11,10,46,Fighter,Medium
923,1831,21,Away,18,2,55,Unknown,Unknown
882,8411,97,Away,12,9,52,Fighter,Medium
66,467,74,Away,3,1,13,Drone,Unknown
54,416,56,Away,2,2,23,Drone,Unknown
825,14799,37,Away,7,7,61,Fighter,Medium
150,795,98,Away,2,7,15,Helicopter,Medium
1318,3591,35,Away,16,6,85,Missile,Unknown
1092,8856,5,Towards,10,9,60,Fighter,Critical
65,479,14,Towards,3,1,12,Drone,Low
2425,10101,76,Away,15,5,72,Missile,Unknown
65,326,91,Towards,2,2,26,Drone,Low
230,950,85,Away,4,8,30,Helicopter,Medium
283,600,9,Away,4,7,32,Helicopter,Medium
2464,1487,15,Towards,15,7,80,Missile,Critical
247,2360,27,Away,3,5,28,Helicopter,Medium
219,1571,59,Away,5,7,13,Helicopter,Medium
251,1642,99,Towards,2,5,11,Helicopter,Medium
1163,12838,96,Away,6,10,63,Fighter,Medium
69,264,43,Towards,4,1,29,Drone,Low
1770,13296,58,Towards,15,8,68,Unknown,Unknown
595,5430,72,Away,13,1,87,Unknown,Unknown
123,395,83,Away,4,3,27,Drone,Unknown
2041,4545,22,Away,14,8,48,Unknown,Unknown
95,421,59,Away,1,1,19,Drone,Unknown
84,266,33,Away,4,1,5,Drone,Unknown
239,1327,81,Towards,5,5,14,Helicopter,Medium
254,1101,18,Away,3,8,11,Helicopter,Medium
2287,6222,46,Away,20,4,82,Missile,Unknown
744,12868,53,Towards,10,9,65,Fighter,Medium
284,6204,59,Away,17,10,39,Unknown,Unknown
380,5340,61,Away,14,5,73,Unknown,Unknown
755,6957,6,Towards,14,10,38,Unknown,Unknown
247,2672,80,Away,2,2,54,Unknown,Unknown
1900,8108,26,Away,13,8,74,Missile,Unknown
1138,12122,16,Towards,9,8,63,Fighter,Critical
1621,14867,38,Away,17,6,62,Unknown,Unknown
105,366,35,Towards,4,2,28,Drone,Low
237,1814,72,Towards,3,6,39,Helicopter,Medium
2892,10644,60,Towards,19,5,86,Missile,High
201,898,30,Away,3,6,28,Helicopter,Medium
1533,371,6,Towards,8,5,32,Unknown,Unknown
1508,4425,5,Towards,14,8,83,Missile,Critical
2087,7605,51,Towards,6,9,2,Unknown,Unknown
114,278,71,Towards,2,2,27,Drone,Low
112,318,52,Away,4,3,22,Drone,Unknown
2053,590,84,Away,15,7,6,Unknown,Unknown
1466,5751,46,Away,13,6,87,Missile,Unknown
150,720,94,Away,3,7,31,Helicopter,Medium
120,264,16,Towards,3,2,16,Drone,Low
52,111,64,Towards,4,3,17,Drone,Low
2708,1736,49,Towards,15,7,74,Missile,Critical
837,10239,54,Away,7,8,40,Fighter,Medium
1142,6088,88,Away,10,3,54,Unknown,Unknown
285,638,75,Away,3,7,32,Helicopter,Medium
939,8415,66,Away,9,7,65,Fighter,Medium
1499,14880,12,Towards,2,3,59,Unknown,Unknown
1882,8617,87,Away,10,6,73,Missile,Unknown
977,12520,8,Away,9,10,39,Fighter,Medium
853,14566,63,Away,7,8,64,Fighter,Medium
236,702,45,Away,2,7,23,Helicopter,Medium
2240,7397,49,Away,13,8,5,Unknown,Unknown
1330,5965,63,Towards,13,8,75,Missile,High
135,251,35,Towards,1,3,30,Drone,Low
256,2990,14,Away,3,5,30,Helicopter,Medium
2782,1314,84,Towards,18,4,87,Missile,High
1422,4299,84,Away,19,7,76,Missile,Unknown
173,1366,48,Towards,4,7,15,Helicopter,Medium
958,11632,55,Away,9,8,68,Fighter,Medium
2126,3489,6,Towards,10,7,79,Missile,Critical
869,14664,94,Away,11,9,31,Fighter,Medium
295,2775,30,Away,4,7,11,Helicopter,Medium
1758,8804,49,Away,12,7,82,Missile,Unknown
1839,2189,74,Towards,12,7,81,Missile,High
946,14495,80,Away,10,7,59,Fighter,Medium
626,14360,84,Towards,8,9,74,Unknown,Unknown
106,416,58,Towards,3,1,4,Drone,Low
1038,9186,23,Away,11,7,43,Fighter,Medium
1010,13379,46,Towards,6,8,48,Fighter,Critical
255,2595,34,Away,2,5,10,Helicopter,Medium
1066,14992,74,Towards,6,10,37,Fighter,High
522,7603,17,Towards,3,3,33,Unknown,Unknown
298,2584,58,Towards,2,7,39,Helicopter,Medium
104,450,26,Towards,3,3,9,Drone,Low
1126,5627,57,Away,6,6,77,Unknown,Unknown
1860,5603,75,Towards,16,5,85,Missile,High
65,433,61,Away,1,3,7,Drone,Unknown
166,2097,41,Towards,3,6,33,Helicopter,Medium
1739,3199,77,Away,19,4,71,Missile,Unknown
1867,2869,35,Towards,16,7,74,Missile,Critical
730,12753,21,Towards,10,7,43,Fighter,Medium
236,1954,94,Towards,2,5,28,Helicopter,Medium
218,2600,79,Away,5,5,20,Helicopter,Medium
1480,11401,86,Towards,14,8,75,Missile,High
68,148,88,Towards,4,3,27,Drone,Low
362,14780,90,Towards,14,7,47,Unknown,Unknown
1381,5591,19,Towards,2,4,59,Unknown,Unknown
1019,8248,12,Away,9,7,51,Fighter,Medium
1603,11568,19,Away,9,8,85,Unknown,Unknown
1654,4941,39,Towards,16,5,77,Missile,Critical
2950,2102,23,Away,10,6,77,Missile,Unknown
1092,11005,90,Towards,12,8,62,Fighter,High
708,10451,77,Towards,8,10,50,Fighter,Medium
1959,8968,50,Away,15,7,84,Missile,Unknown
191,890,66,Away,4,5,21,Helicopter,Medium
2447,10247,94,Towards,11,7,82,Missile,High
76,179,33,Towards,2,2,18,Drone,Low
964,8571,29,Towards,10,10,31,Fighter,Critical
2258,9951,55,Away,20,4,78,Missile,Unknown
372,5204,88,Towards,7,6,9,Unknown,Unknown
627,12765,71,Away,2,7,71,Unknown,Unknown
2872,8988,59,Away,16,6,79,Missile,Unknown
1327,6078,54,Away,17,3,38,Unknown,Unknown
2419,9710,95,Towards,16,7,78,Missile,High
2222,6165,55,Towards,10,4,70,Missile,High
2986,1302,32,Away,20,5,73,Missile,Unknown
2188,7954,69,Towards,12,6,71,Missile,High
53,392,35,Away,3,3,7,Drone,Unknown
1867,10299,24,Away,18,6,72,Missile,Unknown
65,286,82,Towards,1,3,5,Drone,Low
102,161,80,Away,2,1,22,Drone,Unknown
772,12568,12,Towards,11,10,53,Fighter,Medium
786,12561,47,Away,12,8,46,Fighter,Medium
2493,10472,32,Towards,16,6,83,Missile,Critical
2034,7628,97,Towards,19,7,83,Missile,High
110,12985,86,Away,16,5,65,Unknown,Unknown
843,9764,60,Towards,12,10,57,Fighter,Medium
898,11603,29,Away,7,10,56,Fighter,Medium
295,2540,29,Away,2,7,30,Helicopter,Medium
144,327,86,Away,1,1,0,Drone,Unknown
519,3837,33,Towards,7,4,7,Unknown,Unknown
105,310,62,Away,1,3,4,Drone,Unknown
740,8011,11,Towards,12,10,58,Fighter,Medium
2233,9694,41,Away,14,8,88,Missile,Unknown
282,2321,43,Towards,10,4,77,Unknown,Unknown
236,2328,70,Away,2,6,20,Helicopter,Medium
762,11394,94,Away,7,10,66,Fighter,Medium
1852,1120,93,Towards,15,4,73,Missile,High
2891,4125,91,Towards,15,7,76,Missile,High
268,1222,86,Away,5,6,22,Helicopter,Medium
931,10880,61,Away,8,9,34,Fighter,Medium
125,443,87,Away,1,1,28,Drone,Unknown
798,8690,65,Towards,10,7,66,Fighter,Medium
1449,14525,9,Towards,19,9,78,Unknown,Unknown
930,9069,5,Away,9,8,46,Fighter,Medium
1867,10868,14,Away,14,6,83,Missile,Unknown
156,2128,53,Away,5,5,20,Helicopter,Medium
1600,3126,50,Towards,20,8,80,Missile,High
650,9740,25,Away,3,1,78,Unknown,Unknown
145,121,64,Towards,1,3,17,Drone,Low
2452,4550,36,Away,10,5,88,Missile,Unknown
73,293,45,Towards,4,1,29,Drone,Low
64,150,67,Away,2,2,10,Drone,Unknown
109,226,41,Towards,1,3,0,Drone,Low
79,479,71,Towards,1,3,9,Drone,Low
767,11279,19,Towards,7,9,56,Fighter,Medium
135,213,15,Away,4,1,24,Drone,Unknown
168,761,55,Away,3,6,28,Helicopter,Medium
735,2379,24,Towards,9,8,4,Unknown,Unknown
313,5642,66,Towards,1,3,5,Unknown,Unknown
1369,9838,91,Away,7,6,28,Unknown,Unknown
941,10798,77,Away,9,7,34,Fighter,Medium
2076,10352,51,Towards,4,1,20,Unknown,Unknown
1066,9303,95,Away,9,10,33,Fighter,Medium
88,497,77,Away,1,1,1,Drone,Unknown
134,155,55,Towards,3,1,24,Drone,Low
120,687,12,Away,11,9,76,Unknown,Unknown
68,396,77,Towards,3,3,0,Drone,Low
759,8038,7,Towards,12,9,53,Fighter,Medium
187,2232,25,Towards,3,7,36,Helicopter,Medium
61,317,82,Towards,4,3,29,Drone,Low
1009,11866,94,Towards,12,7,50,Fighter,High
1728,11957,72,Away,13,7,89,Missile,Unknown
448,3710,36,Towards,16,1,11,Unknown,Unknown
2224,12144,88,Towards,1,7,51,Unknown,Unknown
893,14482,69,Away,10,8,58,Fighter,Medium
2131,5506,78,Towards,9,4,75,Unknown,Unknown
1598,4932,83,Towards,7,5,73,Unknown,Unknown
135,447,15,Towards,2,1,5,Drone,Low
167,2237,26,Away,5,6,12,Helicopter,Medium
282,10081,25,Towards,10,1,17,Unknown,Unknown
172,1962,51,Away,5,8,25,Helicopter,Medium
1871,7860,51,Away,10,8,86,Missile,Unknown
1180,8770,9,Towards,12,9,58,Fighter,Critical
220,2219,83,Away,5,8,31,Helicopter,Medium
2073,7501,100,Away,14,7,72,Missile,Unknown
1014,13884,59,Away,8,7,30,Fighter,Medium
1976,604,88,Away,19,5,81,Missile,Unknown
192,1409,87,Away,3,8,31,Helicopter,Medium
2221,9510,73,Towards,7,10,59,Unknown,Unknown
1007,9681,23,Towards,11,10,48,Fighter,Critical
98,371,69,Away,2,3,13,Drone,Unknown
211,1850,5,Towards,5,6,40,Helicopter,Medium
1771,6633,68,Away,2,8,6,Unknown,Unknown
811,10726,70,Towards,8,9,58,Fighter,Medium
234,1929,73,Towards,3,8,29,Helicopter,Medium
98,113,17,Away,3,3,4,Drone,Unknown
1672,9052,91,Towards,8,10,7,Unknown,Unknown
1678,886,100,Towards,17,5,78,Missile,High
868,8017,54,Away,8,7,42,Fighter,Medium
209,1262,5,Away,3,7,28,Helicopter,Medium
911,14114,81,Towards,11,7,34,Fighter,High
132,248,48,Towards,1,3,21,Drone,Low
1819,9740,64,Towards,12,8,76,Missile,High
1979,4243,44,Away,17,4,75,Missile,Unknown
1337,5498,62,Towards,10,2,63,Unknown,Unknown
120,298,93,Towards,4,2,12,Drone,Low
1298,1657,78,Away,18,6,80,Missile,Unknown
773,9675,82,Towards,8,7,42,Fighter,Medium
705,10896,95,Away,8,9,58,Fighter,Medium
670,6326,15,Towards,15,3,15,Unknown,Unknown
2063,14556,60,Away,16,5,72,Unknown,Unknown
1046,2322,95,Away,2,7,32,Unknown,Unknown
1114,9383,95,Away,8,7,65,Fighter,Medium
294,1429,26,Towards,2,6,31,Helicopter,Medium
1675,9261,28,Towards,19,6,4,Unknown,Unknown
1164,12972,47,Away,8,7,45,Fighter,Medium
141,159,73,Towards,2,2,20,Drone,Low
875,13236,48,Away,7,8,57,Fighter,Medium
445,5186,66,Away,19,5,66,Unknown,Unknown
2570,9527,19,Towards,14,6,88,Missile,Critical
181,1800,45,Away,5,8,10,Helicopter,Medium
2663,10607,21,Towards,19,8,70,Missile,Critical
139,212,80,Towards,3,2,26,Drone,Low
145,117,14,Away,2,2,21,Drone,Unknown
1227,2758,87,Away,20,7,75,Missile,Unknown
776,14655,66,Away,7,9,31,Fighter,Medium
1246,9828,69,Towards,12,5,73,Missile,High
128,214,30,Away,3,1,16,Drone,Unknown
227,2262,46,Away,5,8,40,Helicopter,Medium
843,8063,98,Away,11,7,37,Fighter,Medium
824,8465,10,Towards,8,9,54,Fighter,Medium
1280,7476,80,Away,16,7,81,Missile,Unknown
289,2522,53,Away,4,6,31,Helicopter,Medium
2423,8650,7,Away,17,4,80,Missile,Unknown
2777,6784,98,Away,14,7,80,Missile,Unknown
106,224,27,Away,2,1,29,Drone,Unknown
853,13763,84,Towards,9,9,40,Fighter,Medium
1800,8762,92,Away,13,7,71,Missile,Unknown
2802,3767,74,Towards,20,4,75,Missile,High
1484,9390,54,Towards,16,8,81,Missile,High
2842,3873,84,Away,19,4,80,Missile,Unknown
2742,7944,20,Away,18,6,72,Missile,Unknown
1086,6955,18,Away,10,7,2,Unknown,Unknown
2190,1462,45,Away,15,5,71,Unknown,Unknown
201,2436,52,Away,2,7,29,Helicopter,Medium
1373,963,57,Away,20,8,75,Missile,Unknown
125,185,10,Away,3,2,6,Drone,Unknown
101,301,85,Away,2,3,20,Drone,Unknown
1823,7449,80,Towards,16,10,17,Unknown,Unknown
742,13051,35,Away,11,8,30,Fighter,Medium
1794,6877,16,Towards,14,8,74,Missile,Critical
2335,10222,68,Away,20,2,2,Unknown,Unknown
2924,4944,21,Towards,11,6,82,Missile,Critical
1062,11017,52,Towards,6,10,70,Fighter,High
1965,9949,96,Away,17,7,72,Missile,Unknown
82,186,19,Towards,4,3,15,Drone,Low
69,234,90,Away,4,3,24,Drone,Unknown
264,1617,8,Away,2,8,24,Helicopter,Medium
175,2533,14,Towards,2,7,30,Helicopter,Medium
1180,11222,12,Towards,9,9,66,Fighter,Critical
876,13162,39,Away,9,7,32,Fighter,Medium
2607,2831,13,Away,14,6,89,Missile,Unknown
219,1905,26,Towards,4,6,16,Helicopter,Medium
149,184,23,Away,2,1,24,Drone,Unknown
176,1779,28,Towards,3,5,34,Helicopter,Medium
879,14066,27,Away,10,10,39,Fighter,Medium
127,384,89,Towards,2,3,13,Drone,Low
2141,1140,38,Towards,12,7,73,Missile,Critical
193,2281,49,Towards,5,8,26,Helicopter,Medium
132,6765,42,Away,9,2,2,Unknown,Unknown
1928,5641,64,Towards,17,6,85,Missile,High
1411,12241,67,Towards,2,7,76,Unknown,Unknown
257,1017,58,Away,4,8,33,Helicopter,Medium
140,111,16,Away,2,2,9,Drone,Unknown
896,11658,37,Away,9,9,57,Fighter,Medium
1412,3343,85,Away,19,7,83,Missile,Unknown
2256,4424,5,Towards,16,8,83,Missile,Critical
2024,8340,7,Away,17,8,71,Missile,Unknown
1949,750,92,Towards,17,5,77,Missile,High
150,205,7,Towards,1,1,19,Drone,Low
185,1136,15,Towards,4,8,24,Helicopter,Medium
167,1055,95,Towards,4,7,31,Helicopter,Medium
2188,2234,71,Away,17,8,85,Missile,Unknown
2973,5417,19,Towards,18,7,73,Missile,Critical
50,457,6,Away,1,2,9,Drone,Unknown
1840,12042,97,Towards,18,3,0,Unknown,Unknown
431,10117,58,Away,16,6,0,Unknown,Unknown
1528,863,45,Away,10,4,78,Missile,Unknown
2825,2092,47,Towards,16,6,78,Missile,Critical
126,397,6,Towards,4,1,4,Drone,Low
2110,11259,9,Towards,10,5,85,Missile,Critical
2149,4441,49,Towards,12,4,74,Missile,Critical
778,11240,93,Away,8,8,41,Fighter,Medium
116,291,7,Towards,4,3,29,Drone,Low
2356,1469,6,Away,9,1,54,Unknown,Unknown
289,546,28,Towards,2,6,15,Helicopter,Medium
1382,12047,88,Away,4,4,76,Unknown,Unknown
1841,3935,21,Away,10,6,87,Missile,Unknown
183,1555,8,Away,3,7,15,Helicopter,Medium
2973,6636,85,Away,10,5,81,Missile,Unknown
126,341,49,Towards,3,3,11,Drone,Low
794,11291,60,Away,7,7,30,Fighter,Medium
176,1665,81,Away,2,6,40,Helicopter,Medium
2317,5919,83,Away,19,6,90,Missile,Unknown
2841,9490,40,Towards,18,8,78,Missile,Critical
745,11378,26,Away,14,3,47,Unknown,Unknown
2053,2022,72,Away,12,6,81,Missile,Unknown
185,671,51,Away,4,6,21,Helicopter,Medium
1997,5994,25,Towards,13,4,83,Missile,Critical
103,363,53,Towards,1,3,25,Drone,Low
268,2694,15,Towards,4,6,31,Helicopter,Medium
1847,4156,71,Away,11,4,80,Missile,Unknown
1439,3258,20,Away,14,4,71,Missile,Unknown
952,10335,12,Towards,7,8,31,Fighter,Critical
